Source_File,Title
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Function Call With Incorrect Argument Type
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Restriction of Operations within the Bounds of a Memory Buffer
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Initialization
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Buffer Access with Incorrect Length Value
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Null Termination
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Off-by-one Error
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Addition of Data Structure Sentinel
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Incorrect Type Conversion or Cast
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection')
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Wrap-around Error
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Incorrect Calculation of Buffer Size
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Sensitive Information in Resource Not Removed Before Reuse
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Clearing of Heap Memory Before Release ('Heap Inspection')
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Unchecked Return Value
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Unchecked Error Condition
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Resource Shutdown or Release
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Double Free
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Use After Free
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Exposure of Core Dump File to an Unauthorized Control Sphere
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Free of Memory not on the Heap
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Sensitive Data Storage in Improperly Locked Memory
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Function Call With Incorrectly Specified Argument Value
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Unchecked Return Value to NULL Pointer Dereference
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Check or Handling of Exceptional Conditions
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Check for Unusual or Exceptional Conditions
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Mismatched Memory Management Routines
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Allocation of Resources Without Limits or Throttling
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Untrusted Pointer Dereference
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Use of Externally-Controlled Format String
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal')
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Handling of Unexpected Data Type
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Incorrect Default Permissions
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Incorrect Execution-Assigned Permissions
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition')
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Time-of-check Time-of-use (TOCTOU) Race Condition
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Path Traversal: '/absolute/pathname/here'
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Creation of Temporary File in Directory with Insecure Permissions
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Path Traversal: '\absolute\pathname\here'
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Path Traversal: 'C:dirname'
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Exposure of File Descriptor to Unintended Control Sphere ('File Descriptor Leak')
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Resolution of Path Equivalence
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Files or Directories Accessible to External Parties
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Link Resolution Before File Access ('Link Following')
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,UNIX Hard Link
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Windows Shortcut Following (.LNK)
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Windows Hard Link
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Handling of Windows Device Names
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Multiple Operations on Resource in Single-Operation Context
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,External Control of File Name or Path
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Incorrect Permission Assignment for Critical Resource
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Untrusted Search Path
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Duplicate Key in Associative List (Alist)
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Incorrect Control Flow Scoping
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Reliance on Untrusted Inputs in a Security Decision
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Signal Handler Use of a Non-reentrant Function
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Synchronization
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Generation of Error Message Containing Sensitive Information
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Detection of Error Condition Without Action
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Cleanup on Thrown Exception
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Exposure of Sensitive System Information to an Unauthorized Control Sphere
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Missing Standardized Error Handling Mechanism
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Improper Handling of Exceptional Conditions
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Race Condition within a Thread
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Exposure of Data Element to Wrong Session
Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version).xlsx,Missing Release of Resource after Effective Lifetime
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Input Validation
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Validation of Specified Quantity in Input
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Validation of Array Index
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection')
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Neutralization of Formula Elements in a CSV File
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Neutralization of Special Elements used in a Command ('Command Injection')
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection')
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,XML Injection (aka Blind XPath Injection)
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection')
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Control of Generation of Code ('Code Injection')
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Encoding or Escaping of Output
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Inappropriate Encoding for Output Context
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Restriction of Operations within the Bounds of a Memory Buffer
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow')
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Out-of-bounds Read
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Out-of-bounds Write
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Access of Uninitialized Pointer
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Exposure of Sensitive Information to an Unauthorized Actor
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Observable Discrepancy
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Generation of Error Message Containing Sensitive Information
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Insertion of Sensitive Information into Log File
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Privilege Management
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Authentication
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Authentication Bypass by Spoofing
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Authentication Bypass by Capture-replay
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Certificate Validation
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Missing Authentication for Critical Function
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Restriction of Excessive Authentication Attempts
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Weak Password Requirements
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Insufficiently Protected Credentials
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Weak Password Recovery Mechanism for Forgotten Password
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Use of Hard-coded Credentials
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Missing Encryption of Sensitive Data
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Cleartext Storage of Sensitive Information
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Use of Insufficiently Random Values
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Insufficient Entropy
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Incorrect Usage of Seeds in Pseudo-Random Number Generator (PRNG)
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Use of Cryptographically Weak Pseudo-Random Number Generator (PRNG)
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Insufficient Verification of Data Authenticity
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Origin Validation Error
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Verification of Cryptographic Signature
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Cross-Site Request Forgery (CSRF)
Weaknesses for Simplified Mapping of Published Vulnerabilities.xlsx,Improper Validation of Integrity Check Value
